t,x,y
2.130000E1,1.817283E0,-8.983583E-1
2.133333E1,1.817039E0,-8.969047E-1
2.136667E1,1.817150E0,-8.960918E-1
2.140000E1,1.817501E0,-8.964013E-1
2.143333E1,1.814035E0,-8.910345E-1
2.146667E1,1.811964E0,-8.890916E-1
2.150000E1,1.812360E0,-8.886184E-1
2.153333E1,1.811894E0,-8.905239E-1
2.156667E1,1.814203E0,-8.900527E-1
2.160000E1,1.814021E0,-8.908879E-1
2.163333E1,1.813741E0,-8.913329E-1
2.166667E1,1.812941E0,-8.915717E-1
2.170000E1,1.816723E0,-8.924654E-1
2.173333E1,1.822416E0,-8.906852E-1
2.176667E1,1.830227E0,-8.906170E-1
2.180000E1,1.835287E0,-8.915465E-1
2.183333E1,1.839029E0,-8.896538E-1
2.186667E1,1.837454E0,-8.902839E-1
2.190000E1,1.837499E0,-8.898832E-1
2.193333E1,1.834886E0,-8.908914E-1
2.196667E1,1.830221E0,-8.909865E-1
2.200000E1,1.830296E0,-8.970569E-1
2.203333E1,1.826636E0,-9.014658E-1
2.206667E1,1.821861E0,-9.116771E-1
2.210000E1,1.823762E0,-9.189386E-1
2.213333E1,1.823991E0,-9.169889E-1
2.216667E1,1.821106E0,-9.150656E-1
2.220000E1,1.818561E0,-9.160318E-1
2.223333E1,1.818860E0,-9.160120E-1
2.226667E1,1.818433E0,-9.168196E-1
2.230000E1,1.818428E0,-9.168612E-1
2.233333E1,1.818308E0,-9.167855E-1
2.236667E1,1.818860E0,-9.162646E-1
2.240000E1,1.818868E0,-9.163649E-1
2.243333E1,1.819068E0,-9.161562E-1
2.246667E1,1.820257E0,-9.153904E-1
2.250000E1,1.823047E0,-9.162496E-1
2.253333E1,1.830661E0,-9.155101E-1
2.256667E1,1.837208E0,-9.149722E-1
2.260000E1,1.843501E0,-9.157589E-1
2.263333E1,1.844835E0,-9.160464E-1
2.266667E1,1.844700E0,-9.150977E-1
2.270000E1,1.844281E0,-9.154949E-1
2.273333E1,1.843901E0,-9.160164E-1
2.276667E1,1.843700E0,-9.162171E-1
2.280000E1,1.846291E0,-9.149905E-1
2.283333E1,1.853233E0,-9.085619E-1
2.286667E1,1.851031E0,-9.092253E-1
2.290000E1,1.850107E0,-9.096895E-1
2.293333E1,1.846996E0,-9.159562E-1
2.296667E1,1.845319E0,-9.211304E-1
2.300000E1,1.842204E0,-9.248246E-1
2.303333E1,1.844368E0,-9.223718E-1
2.306667E1,1.846205E0,-9.218875E-1
2.310000E1,1.849399E0,-9.225941E-1
2.313333E1,1.856884E0,-9.205727E-1
2.316667E1,1.868679E0,-9.213314E-1
2.320000E1,1.871638E0,-9.217375E-1
2.323333E1,1.870123E0,-9.222729E-1
2.326667E1,1.870619E0,-9.256751E-1
2.330000E1,1.859105E0,-9.286909E-1
2.333333E1,1.844928E0,-9.298324E-1
2.336667E1,1.834970E0,-9.318255E-1
2.340000E1,1.832407E0,-9.283210E-1
2.343333E1,1.827777E0,-9.277232E-1
2.346667E1,1.822183E0,-9.299467E-1
2.350000E1,1.817173E0,-9.243830E-1
2.353333E1,1.813510E0,-9.164632E-1
2.356667E1,1.810452E0,-9.114755E-1
2.360000E1,1.814680E0,-9.022337E-1
2.363333E1,1.821804E0,-9.039116E-1
2.366667E1,1.831557E0,-9.026869E-1
2.370000E1,1.834324E0,-9.020704E-1
2.373333E1,1.832651E0,-9.028340E-1
2.376667E1,1.832100E0,-9.031179E-1
2.380000E1,1.831267E0,-9.033499E-1
2.383333E1,1.830728E0,-9.038121E-1
2.386667E1,1.826652E0,-9.027713E-1
2.390000E1,1.818423E0,-9.043562E-1
2.393333E1,1.809363E0,-9.063896E-1
2.396667E1,1.806876E0,-9.041105E-1
2.400000E1,1.804344E0,-9.044587E-1
2.403333E1,1.805559E0,-9.038564E-1
2.406667E1,1.809245E0,-9.044090E-1
2.410000E1,1.816236E0,-8.998903E-1
2.413333E1,1.822687E0,-8.969600E-1
2.416667E1,1.825567E0,-8.964694E-1
2.420000E1,1.825191E0,-8.966316E-1
2.423333E1,1.824643E0,-8.971120E-1
2.426667E1,1.823966E0,-8.973697E-1
2.430000E1,1.820022E0,-8.968094E-1
2.433333E1,1.816923E0,-8.976965E-1
2.436667E1,1.818155E0,-8.963816E-1
2.440000E1,1.818440E0,-8.969953E-1
2.443333E1,1.818501E0,-8.970235E-1
2.446667E1,1.818139E0,-8.973455E-1
2.450000E1,1.818047E0,-8.975575E-1
2.453333E1,1.818667E0,-8.970260E-1
2.456667E1,1.818383E0,-8.971299E-1
2.460000E1,1.818289E0,-8.971508E-1
2.463333E1,1.818046E0,-8.972044E-1
2.466667E1,1.817770E0,-8.973564E-1
2.470000E1,1.818124E0,-8.972011E-1
2.473333E1,1.818167E0,-8.973104E-1
2.476667E1,1.818265E0,-8.972719E-1
2.480000E1,1.818310E0,-8.971874E-1
2.483333E1,1.818262E0,-8.972114E-1
2.486667E1,1.818220E0,-8.972217E-1
2.490000E1,1.818227E0,-8.972095E-1
2.493333E1,1.818217E0,-8.972157E-1
2.496667E1,1.818223E0,-8.972122E-1
2.500000E1,1.818235E0,-8.971795E-1
2.503333E1,1.818182E0,-8.972379E-1
2.506667E1,1.818175E0,-8.971560E-1
2.510000E1,1.818241E0,-8.971431E-1
2.513333E1,1.818214E0,-8.971739E-1
2.516667E1,1.818234E0,-8.971657E-1
2.520000E1,1.818240E0,-8.971652E-1
2.523333E1,1.818148E0,-8.972305E-1
2.526667E1,1.818220E0,-8.971866E-1
2.530000E1,1.818285E0,-8.971506E-1
2.533333E1,1.818237E0,-8.971771E-1
2.536667E1,1.818270E0,-8.972088E-1
2.540000E1,1.818258E0,-8.971703E-1
2.543333E1,1.818198E0,-8.971972E-1
2.546667E1,1.818250E0,-8.971873E-1
2.550000E1,1.818202E0,-8.972475E-1
2.553333E1,1.818261E0,-8.971750E-1
2.556667E1,1.818202E0,-8.971858E-1
2.560000E1,1.818234E0,-8.971906E-1
2.563333E1,1.818235E0,-8.971683E-1
2.566667E1,1.818244E0,-8.971663E-1
2.570000E1,1.818239E0,-8.971853E-1
2.573333E1,1.818242E0,-8.971754E-1
2.576667E1,1.818225E0,-8.971777E-1
2.580000E1,1.818239E0,-8.971731E-1
2.583333E1,1.818178E0,-8.971645E-1
2.586667E1,1.818213E0,-8.971798E-1
2.590000E1,1.818210E0,-8.971826E-1
2.593333E1,1.818211E0,-8.971862E-1
2.596667E1,1.818203E0,-8.971900E-1
2.600000E1,1.818220E0,-8.971757E-1
2.603333E1,1.818383E0,-8.970874E-1
2.606667E1,1.818253E0,-8.971765E-1
2.610000E1,1.818124E0,-8.974321E-1
2.613333E1,1.819974E0,-8.973348E-1
2.616667E1,1.822061E0,-9.058717E-1
2.620000E1,1.829832E0,-9.105262E-1
2.623333E1,1.832789E0,-9.096234E-1
2.626667E1,1.836201E0,-9.115966E-1
2.630000E1,1.846500E0,-9.090205E-1
2.633333E1,1.855751E0,-9.092515E-1
2.636667E1,1.862633E0,-9.111104E-1
2.640000E1,1.870366E0,-9.144180E-1
2.643333E1,1.876189E0,-9.208804E-1
2.646667E1,1.882009E0,-9.291781E-1
2.650000E1,1.891151E0,-9.384109E-1
2.653333E1,1.895029E0,-9.530387E-1
2.656667E1,1.896837E0,-9.586485E-1
2.660000E1,1.898482E0,-9.724031E-1
2.663333E1,1.896977E0,-9.822410E-1
2.666667E1,1.903165E0,-1.003090E0
2.670000E1,1.909927E0,-1.022717E0
2.673333E1,1.910853E0,-1.031587E0
2.676667E1,1.918201E0,-1.042069E0
2.680000E1,1.923447E0,-1.049440E0
2.683333E1,1.928081E0,-1.050780E0
2.686667E1,1.936852E0,-1.047948E0
2.690000E1,1.946671E0,-1.050053E0
2.693333E1,1.960175E0,-1.043748E0
2.696667E1,1.967963E0,-1.035117E0
2.700000E1,1.975602E0,-1.028052E0
2.703333E1,1.977549E0,-1.018797E0
2.706667E1,1.986716E0,-1.009167E0
2.710000E1,1.991566E0,-1.002919E0
2.713333E1,1.995631E0,-9.938640E-1
2.716667E1,1.992149E0,-9.923275E-1
2.720000E1,1.987106E0,-9.815975E-1
2.723333E1,1.974621E0,-9.726263E-1
2.726667E1,1.964928E0,-9.645035E-1
2.730000E1,1.953008E0,-9.545608E-1
2.733333E1,1.940525E0,-9.496703E-1
2.736667E1,1.927849E0,-9.516429E-1
2.740000E1,1.910545E0,-9.454519E-1
2.743333E1,1.893499E0,-9.481181E-1
2.746667E1,1.881696E0,-9.469758E-1
2.750000E1,1.863886E0,-9.394310E-1
2.753333E1,1.849628E0,-9.309665E-1
2.756667E1,1.836550E0,-9.189257E-1
2.760000E1,1.819462E0,-9.117628E-1
2.763333E1,1.808837E0,-8.993558E-1
2.766667E1,1.803017E0,-8.848621E-1
2.770000E1,1.791566E0,-8.791110E-1
2.773333E1,1.774801E0,-8.770870E-1
2.776667E1,1.760696E0,-8.758038E-1
2.780000E1,1.753257E0,-8.671093E-1
2.783333E1,1.746232E0,-8.569872E-1
2.786667E1,1.733954E0,-8.501102E-1
2.790000E1,1.721030E0,-8.428602E-1
2.793333E1,1.720402E0,-8.382345E-1
2.796667E1,1.717110E0,-8.356500E-1
2.800000E1,1.713411E0,-8.360353E-1
2.803333E1,1.713530E0,-8.370522E-1
2.806667E1,1.710172E0,-8.451150E-1
2.810000E1,1.703044E0,-8.601714E-1
2.813333E1,1.699798E0,-8.639993E-1
2.816667E1,1.698658E0,-8.633076E-1
2.820000E1,1.689939E0,-8.658547E-1
2.823333E1,1.678489E0,-8.720789E-1
2.826667E1,1.667206E0,-8.733470E-1
2.830000E1,1.652100E0,-8.751451E-1
2.833333E1,1.633729E0,-8.783183E-1
2.836667E1,1.620392E0,-8.761040E-1
2.840000E1,1.612153E0,-8.769749E-1
2.843333E1,1.596428E0,-8.769191E-1
2.846667E1,1.576563E0,-8.749406E-1
2.850000E1,1.569988E0,-8.711931E-1
2.853333E1,1.568145E0,-8.686856E-1
2.856667E1,1.562143E0,-8.654895E-1
2.860000E1,1.550413E0,-8.678252E-1
2.863333E1,1.531581E0,-8.625921E-1
2.866667E1,1.517270E0,-8.570875E-1
2.870000E1,1.505161E0,-8.554320E-1
2.873333E1,1.487139E0,-8.582652E-1
2.876667E1,1.466213E0,-8.623181E-1
2.880000E1,1.452683E0,-8.611158E-1
2.883333E1,1.437004E0,-8.604259E-1
2.886667E1,1.418453E0,-8.600213E-1
2.890000E1,1.407072E0,-8.652828E-1
2.893333E1,1.405856E0,-8.655815E-1
2.896667E1,1.391412E0,-8.563795E-1
2.900000E1,1.376675E0,-8.464914E-1
2.903333E1,1.364240E0,-8.372962E-1
2.906667E1,1.349657E0,-8.249566E-1
2.910000E1,1.330553E0,-8.172886E-1
2.913333E1,1.318249E0,-8.110044E-1
2.916667E1,1.312710E0,-8.056592E-1
2.920000E1,1.305343E0,-7.938576E-1
2.923333E1,1.297668E0,-7.839406E-1
2.926667E1,1.287117E0,-7.801886E-1
2.930000E1,1.274147E0,-7.747691E-1
2.933333E1,1.267782E0,-7.626897E-1
2.936667E1,1.257609E0,-7.484743E-1
2.940000E1,1.246646E0,-7.460231E-1
2.943333E1,1.232089E0,-7.407349E-1
2.946667E1,1.220835E0,-7.349495E-1
2.950000E1,1.207593E0,-7.280834E-1
2.953333E1,1.193095E0,-7.227003E-1
2.956667E1,1.179740E0,-7.160125E-1
2.960000E1,1.166713E0,-7.102188E-1
2.963333E1,1.149466E0,-7.124347E-1
2.966667E1,1.133673E0,-7.040492E-1
2.970000E1,1.121476E0,-6.984417E-1
2.973333E1,1.111177E0,-6.820236E-1
2.976667E1,1.090155E0,-6.748448E-1
2.980000E1,1.071027E0,-6.737388E-1
2.983333E1,1.049811E0,-6.725095E-1
2.986667E1,1.042108E0,-6.700971E-1
2.990000E1,1.034225E0,-6.582192E-1
2.993333E1,1.029127E0,-6.512712E-1
2.996667E1,1.002396E0,-6.573483E-1
3.000000E1,9.926132E-1,-6.453388E-1
3.003333E1,9.798810E-1,-6.365570E-1
3.006667E1,9.609525E-1,-6.366818E-1
3.010000E1,9.473143E-1,-6.305730E-1
3.013333E1,9.377176E-1,-6.276353E-1
3.016667E1,9.123040E-1,-6.271335E-1
3.020000E1,8.915358E-1,-6.261241E-1
3.023333E1,8.728527E-1,-6.213985E-1
3.026667E1,8.535225E-1,-6.153415E-1
3.030000E1,8.338377E-1,-6.149710E-1
3.033333E1,8.142836E-1,-6.140212E-1
3.036667E1,7.906345E-1,-6.149032E-1
3.040000E1,7.664230E-1,-6.127136E-1
3.043333E1,7.382520E-1,-6.099958E-1
3.046667E1,7.196467E-1,-5.873375E-1
3.050000E1,7.839480E-1,-6.279798E-1
3.053333E1,6.723053E-1,-5.845130E-1
3.056667E1,6.517156E-1,-5.737553E-1
3.060000E1,6.285627E-1,-5.801159E-1
3.063333E1,6.024562E-1,-5.739376E-1
3.066667E1,5.940942E-1,-5.300359E-1
3.070000E1,5.860295E-1,-5.103852E-1
3.073333E1,5.699470E-1,-5.042653E-1
3.076667E1,5.594739E-1,-5.013092E-1
3.080000E1,5.443439E-1,-4.942460E-1
3.083333E1,5.303314E-1,-4.929319E-1
3.086667E1,5.292323E-1,-4.723806E-1
3.090000E1,5.226826E-1,-4.543323E-1
3.093333E1,5.089248E-1,-4.406355E-1
3.096667E1,5.021501E-1,-4.349084E-1
3.100000E1,4.978654E-1,-4.347212E-1
3.103333E1,5.658406E-1,-4.802836E-1
3.106667E1,4.796764E-1,-4.115733E-1
3.110000E1,4.639579E-1,-4.037689E-1
3.113333E1,4.554056E-1,-3.894125E-1
3.116667E1,4.495117E-1,-3.894461E-1
3.120000E1,4.385603E-1,-3.911889E-1
3.123333E1,4.267843E-1,-3.871948E-1
3.126667E1,4.207355E-1,-3.699215E-1
3.130000E1,4.860003E-1,-4.190519E-1
3.133333E1,4.765587E-1,-4.078467E-1
3.136667E1,4.693781E-1,-4.079834E-1
3.140000E1,4.621633E-1,-4.063251E-1
3.143333E1,4.549315E-1,-4.037691E-1
3.146667E1,4.429169E-1,-4.096797E-1
3.150000E1,4.239298E-1,-4.081590E-1
3.153333E1,4.080376E-1,-4.158271E-1
3.156667E1,3.991342E-1,-4.173193E-1
3.160000E1,3.915124E-1,-4.168035E-1
3.163333E1,3.838159E-1,-4.161608E-1
3.166667E1,3.779162E-1,-4.165545E-1
3.170000E1,3.657866E-1,-4.125416E-1
3.173333E1,3.519409E-1,-4.058355E-1
3.176667E1,3.393053E-1,-3.994917E-1
3.180000E1,3.296491E-1,-3.915944E-1
3.183333E1,3.181510E-1,-3.877016E-1
3.186667E1,3.122457E-1,-3.851730E-1
3.190000E1,3.066692E-1,-3.816044E-1
3.193333E1,3.009654E-1,-3.735456E-1
3.196667E1,3.000061E-1,-3.652725E-1
3.200000E1,2.995917E-1,-3.602530E-1
3.203333E1,2.994656E-1,-3.552275E-1
3.206667E1,2.994605E-1,-3.508317E-1
3.210000E1,2.992684E-1,-3.486611E-1
3.213333E1,2.990821E-1,-3.487768E-1
3.216667E1,2.959249E-1,-3.539743E-1
3.220000E1,2.923873E-1,-3.609149E-1
3.223333E1,2.946118E-1,-3.666830E-1
3.226667E1,3.002094E-1,-3.694413E-1
3.230000E1,3.081439E-1,-3.708631E-1
3.233333E1,3.101294E-1,-3.721068E-1
3.236667E1,3.073688E-1,-3.793820E-1
3.240000E1,3.036383E-1,-3.866088E-1
3.243333E1,2.971428E-1,-3.921291E-1
3.246667E1,2.935878E-1,-3.980487E-1
3.250000E1,2.954773E-1,-4.041210E-1
3.253333E1,2.950196E-1,-4.088326E-1
3.256667E1,2.946601E-1,-4.079591E-1
3.260000E1,2.896596E-1,-4.106687E-1
3.263333E1,2.825950E-1,-4.187527E-1
3.266667E1,2.767072E-1,-4.268167E-1
3.270000E1,2.768423E-1,-4.359699E-1
3.273333E1,2.675659E-1,-4.473779E-1
3.276667E1,2.585812E-1,-4.461188E-1
3.280000E1,2.508748E-1,-4.580064E-1
3.283333E1,2.435881E-1,-4.720609E-1
3.286667E1,2.379443E-1,-4.752201E-1
3.290000E1,2.280753E-1,-4.797114E-1
3.293333E1,2.136778E-1,-4.862773E-1
3.296667E1,2.012041E-1,-4.889617E-1
3.300000E1,1.930791E-1,-4.907500E-1
3.303333E1,1.871546E-1,-4.860789E-1
3.306667E1,1.764257E-1,-4.838174E-1
3.310000E1,1.675993E-1,-4.854328E-1
3.313333E1,1.685387E-1,-4.831454E-1
3.316667E1,1.705028E-1,-4.770154E-1
3.320000E1,1.673397E-1,-4.764196E-1
3.323333E1,1.653208E-1,-4.734219E-1
3.326667E1,1.640268E-1,-4.709263E-1
3.330000E1,1.613060E-1,-4.720852E-1
3.333333E1,1.620787E-1,-4.707781E-1
3.336667E1,1.568224E-1,-4.661007E-1
3.340000E1,1.506024E-1,-4.541741E-1
3.343333E1,1.429900E-1,-4.417436E-1
3.346667E1,1.362257E-1,-4.397298E-1
3.350000E1,1.288751E-1,-4.484671E-1
3.353333E1,1.237367E-1,-4.591271E-1
3.356667E1,1.147884E-1,-4.702847E-1
3.360000E1,1.041245E-1,-4.738582E-1
3.363333E1,9.018448E-2,-4.768094E-1
3.366667E1,7.328245E-2,-4.768366E-1
3.370000E1,5.682410E-2,-4.824624E-1
3.373333E1,4.499467E-2,-4.843114E-1
3.376667E1,3.230362E-2,-4.822985E-1
3.380000E1,1.621232E-2,-4.810547E-1
3.383333E1,-4.310322E-3,-4.833350E-1
3.386667E1,-2.169229E-2,-4.808470E-1
3.390000E1,-4.849652E-2,-4.782495E-1
3.393333E1,-7.391840E-2,-4.726758E-1
3.396667E1,-2.130085E-2,-4.501296E-1
3.400000E1,-5.199918E-2,-4.507905E-1
3.403333E1,-7.203886E-2,-4.370720E-1
3.406667E1,-9.772795E-2,-4.444052E-1
3.410000E1,-1.193834E-1,-4.517135E-1
3.413333E1,-1.315979E-1,-4.628638E-1
3.416667E1,-1.602730E-1,-4.727588E-1
3.420000E1,-1.814245E-1,-4.778374E-1
3.423333E1,-1.614232E-1,-4.931195E-1
3.426667E1,-1.900872E-1,-5.000646E-1
3.430000E1,-1.996825E-1,-5.002474E-1
3.433333E1,-2.241195E-1,-5.136961E-1
3.436667E1,-2.329292E-1,-5.239134E-1
3.440000E1,-2.558599E-1,-5.362120E-1
3.443333E1,-2.777974E-1,-5.315428E-1
3.446667E1,-2.972410E-1,-5.325591E-1
3.450000E1,-3.183786E-1,-5.350745E-1
3.453333E1,-3.337932E-1,-5.240920E-1
3.456667E1,-3.471439E-1,-5.179559E-1
3.460000E1,-3.592839E-1,-5.252072E-1
3.463333E1,-3.713037E-1,-5.347465E-1
3.466667E1,-3.846853E-1,-5.434395E-1
3.470000E1,-3.964294E-1,-5.556960E-1
3.473333E1,-4.147002E-1,-5.559503E-1
3.476667E1,-4.295242E-1,-5.587738E-1
3.480000E1,-4.420897E-1,-5.625929E-1
3.483333E1,-4.547816E-1,-5.748696E-1
3.486667E1,-4.677380E-1,-5.875250E-1
3.490000E1,-4.797585E-1,-6.010001E-1
3.493333E1,-4.935292E-1,-6.147851E-1
3.496667E1,-5.110404E-1,-6.215419E-1
3.500000E1,-5.244535E-1,-6.285519E-1
3.503333E1,-5.353575E-1,-6.380629E-1
3.506667E1,-5.471782E-1,-6.514972E-1
3.510000E1,-5.598988E-1,-6.647851E-1
3.513333E1,-5.801949E-1,-6.670863E-1
3.516667E1,-5.957266E-1,-6.751889E-1
3.520000E1,-6.152899E-1,-6.825155E-1
3.523333E1,-6.362754E-1,-6.922087E-1
3.526667E1,-6.601322E-1,-6.996634E-1
3.530000E1,-6.770093E-1,-7.020340E-1
3.533333E1,-6.876591E-1,-7.055368E-1
3.536667E1,-7.024056E-1,-7.142821E-1
3.540000E1,-7.153776E-1,-7.212814E-1
3.543333E1,-7.332772E-1,-7.233412E-1
3.546667E1,-7.405642E-1,-7.226468E-1
3.550000E1,-7.448473E-1,-7.188505E-1
3.553333E1,-7.528789E-1,-7.209515E-1
3.556667E1,-7.585391E-1,-7.212946E-1
3.560000E1,-7.632299E-1,-7.208446E-1
3.563333E1,-7.651309E-1,-7.218549E-1
3.566667E1,-7.622524E-1,-7.155364E-1
3.570000E1,-7.585695E-1,-7.115030E-1
3.573333E1,-7.587126E-1,-7.090267E-1
3.576667E1,-7.610283E-1,-7.088542E-1
3.580000E1,-7.651658E-1,-7.088081E-1
3.583333E1,-7.647790E-1,-7.082959E-1
3.586667E1,-7.624350E-1,-7.037822E-1
3.590000E1,-7.647257E-1,-7.015376E-1
3.593333E1,-7.646635E-1,-6.976746E-1
3.596667E1,-7.655419E-1,-6.916500E-1
3.600000E1,-7.640448E-1,-6.827685E-1
3.603333E1,-7.584676E-1,-6.756748E-1
3.606667E1,-7.546958E-1,-6.672398E-1
3.610000E1,-7.476270E-1,-6.573329E-1
3.613333E1,-7.381172E-1,-6.537393E-1
3.616667E1,-7.378711E-1,-6.557032E-1
3.620000E1,-7.387878E-1,-6.646315E-1
3.623333E1,-7.414550E-1,-6.758608E-1
3.626667E1,-7.416888E-1,-6.837777E-1
3.630000E1,-7.400994E-1,-6.832890E-1
3.633333E1,-7.411245E-1,-6.888985E-1
3.636667E1,-7.476441E-1,-6.969681E-1
3.640000E1,-7.541057E-1,-7.029109E-1
3.643333E1,-7.630856E-1,-7.069249E-1
3.646667E1,-7.771050E-1,-7.138955E-1
3.650000E1,-7.920502E-1,-7.173939E-1
3.653333E1,-8.007467E-1,-7.221422E-1
3.656667E1,-8.069842E-1,-7.334447E-1
3.660000E1,-8.099079E-1,-7.505256E-1
3.663333E1,-8.144499E-1,-7.616387E-1
3.666667E1,-8.203542E-1,-7.745435E-1
3.670000E1,-8.273253E-1,-7.856538E-1
3.673333E1,-8.278114E-1,-8.001609E-1
3.676667E1,-8.265444E-1,-8.017103E-1
3.680000E1,-8.216585E-1,-8.015605E-1
3.683333E1,-8.132676E-1,-7.994116E-1
3.686667E1,-8.062743E-1,-7.992995E-1
3.690000E1,-8.081570E-1,-7.999446E-1
3.693333E1,-8.006836E-1,-8.036966E-1
3.696667E1,-8.003294E-1,-8.047595E-1
3.700000E1,-8.028618E-1,-8.127845E-1
3.703333E1,-8.061806E-1,-8.176681E-1
3.706667E1,-8.124826E-1,-8.247345E-1
3.710000E1,-8.191008E-1,-8.312191E-1
3.713333E1,-8.333337E-1,-8.412751E-1
3.716667E1,-7.724452E-1,-8.034602E-1
3.720000E1,-7.995456E-1,-8.196369E-1
3.723333E1,-8.183936E-1,-8.288878E-1
3.726667E1,-8.308820E-1,-8.404214E-1
3.730000E1,-8.409356E-1,-8.509822E-1
3.733333E1,-8.499068E-1,-8.603675E-1
3.736667E1,-8.601343E-1,-8.729996E-1
3.740000E1,-8.724563E-1,-8.870106E-1
3.743333E1,-8.953963E-1,-9.040383E-1
3.746667E1,-9.175171E-1,-9.172059E-1
3.750000E1,-9.228796E-1,-9.263663E-1
3.753333E1,-9.327265E-1,-9.344069E-1
3.756667E1,-9.400796E-1,-9.381801E-1
3.760000E1,-9.545952E-1,-9.465340E-1
3.763333E1,-9.645505E-1,-9.540140E-1
3.766667E1,-9.668054E-1,-9.616327E-1
3.770000E1,-9.714782E-1,-9.691250E-1
3.773333E1,-9.735377E-1,-9.743039E-1
3.776667E1,-9.706121E-1,-9.800003E-1
3.780000E1,-9.603669E-1,-9.862935E-1
3.783333E1,-9.512637E-1,-9.924758E-1
3.786667E1,-9.405202E-1,-9.992999E-1
3.790000E1,-9.306329E-1,-1.008379E0
3.793333E1,-9.178681E-1,-1.021051E0
3.796667E1,-9.003077E-1,-1.031012E0
3.800000E1,-8.868641E-1,-1.036481E0
3.803333E1,-8.837460E-1,-1.042561E0
3.806667E1,-8.782613E-1,-1.047883E0
3.810000E1,-8.686726E-1,-1.054967E0
3.813333E1,-8.622868E-1,-1.060610E0
3.816667E1,-8.542902E-1,-1.067500E0
3.820000E1,-8.499131E-1,-1.072784E0
3.823333E1,-8.482342E-1,-1.072622E0
3.826667E1,-8.463706E-1,-1.066721E0
3.830000E1,-8.412056E-1,-1.055070E0
3.833333E1,-8.361457E-1,-1.048553E0
3.836667E1,-8.297059E-1,-1.042608E0
3.840000E1,-8.213627E-1,-1.033643E0
3.843333E1,-8.043783E-1,-1.022187E0
3.846667E1,-7.950126E-1,-1.009263E0
3.850000E1,-7.878294E-1,-1.001176E0
3.853333E1,-7.850621E-1,-1.000173E0
3.856667E1,-7.876517E-1,-1.000432E0
3.860000E1,-7.803806E-1,-9.205074E-1
3.863333E1,-7.686573E-1,-9.153260E-1
3.866667E1,-7.470231E-1,-9.071249E-1
3.870000E1,-7.368377E-1,-9.045850E-1
3.873333E1,-7.286809E-1,-9.037806E-1
3.876667E1,-7.246387E-1,-9.044492E-1
3.880000E1,-7.100070E-1,-9.069550E-1
3.883333E1,-6.928369E-1,-9.106122E-1
3.886667E1,-6.842654E-1,-9.108778E-1
3.890000E1,-6.842889E-1,-9.106782E-1
3.893333E1,-6.808191E-1,-8.996427E-1
3.896667E1,-6.790226E-1,-8.986520E-1
3.900000E1,-6.788162E-1,-8.981237E-1
3.903333E1,-6.783965E-1,-8.993674E-1
3.906667E1,-6.797042E-1,-8.989229E-1
3.910000E1,-6.855532E-1,-9.047486E-1
3.913333E1,-6.874473E-1,-9.037069E-1
3.916667E1,-6.875116E-1,-9.040905E-1
3.920000E1,-6.867689E-1,-9.043227E-1
3.923333E1,-6.864704E-1,-9.044624E-1
3.926667E1,-6.860374E-1,-9.046155E-1
3.930000E1,-6.857158E-1,-9.046030E-1
3.933333E1,-6.856947E-1,-9.046939E-1
3.936667E1,-6.856101E-1,-9.046706E-1
3.940000E1,-6.858235E-1,-9.047930E-1
3.943333E1,-6.858663E-1,-9.050934E-1
3.946667E1,-6.858260E-1,-9.049337E-1
3.950000E1,-6.862485E-1,-9.054774E-1
3.953333E1,-6.860336E-1,-9.066670E-1
3.956667E1,-6.851714E-1,-9.120180E-1
3.960000E1,-6.854942E-1,-9.163745E-1
3.963333E1,-6.908264E-1,-9.226905E-1
3.966667E1,-6.991489E-1,-9.300131E-1
3.970000E1,-7.046202E-1,-9.378957E-1
3.973333E1,-7.096227E-1,-9.382390E-1
3.976667E1,-7.116929E-1,-9.322981E-1
3.980000E1,-7.161122E-1,-9.319199E-1
3.983333E1,-7.167396E-1,-9.315157E-1
3.986667E1,-7.166733E-1,-9.312287E-1
3.990000E1,-7.141229E-1,-9.324424E-1
3.993333E1,-7.163381E-1,-9.316062E-1
3.996667E1,-7.126888E-1,-9.296893E-1
4.000000E1,-7.082803E-1,-9.331962E-1
4.003333E1,-7.084690E-1,-9.376261E-1
4.006667E1,-7.079983E-1,-9.452514E-1
4.010000E1,-7.034344E-1,-9.464490E-1
4.013333E1,-6.956280E-1,-9.473306E-1
4.016667E1,-6.928242E-1,-9.485735E-1
4.020000E1,-6.838867E-1,-9.587267E-1
4.023333E1,-6.772180E-1,-9.654583E-1
4.026667E1,-6.754336E-1,-9.696589E-1
4.030000E1,-6.753046E-1,-9.776632E-1
4.033333E1,-6.720586E-1,-9.824038E-1
4.036667E1,-6.675619E-1,-9.893718E-1
4.040000E1,-6.690648E-1,-9.918130E-1
4.043333E1,-6.712371E-1,-9.928892E-1
4.046667E1,-6.707712E-1,-9.942304E-1
4.050000E1,-6.708558E-1,-9.941659E-1
4.053333E1,-6.740034E-1,-9.964570E-1
4.056667E1,-6.765624E-1,-9.955463E-1
4.060000E1,-6.758256E-1,-1.001848E0
4.063333E1,-6.713213E-1,-1.001846E0
4.066667E1,-6.703013E-1,-1.001447E0
4.070000E1,-6.710195E-1,-9.970735E-1
4.073333E1,-6.738206E-1,-9.919380E-1
4.076667E1,-6.782350E-1,-9.876849E-1
4.080000E1,-6.771383E-1,-9.876232E-1
